BX = 000 Event : 1
0x00 0000101|0010101|0100100001|111110110011|111111111 0x014AA43F67FF
0x01 0000101|0010111|0100100001|000001010100|111111111 0x014BA420A9FF
0x02 0000110|0001111|0100000001|000001000111|000000000 0x0187A0208E00
0x03 0000110|0010001|0100000001|000010010000|000000001 0x0188A0212001
0x04 0001000|0000001|0100101011|000001010001|000000001 0x0200A560A201
0x05 0001000|0000110|0100000011|000011000110|000000011 0x020320618C03
0x06 0001001|0000010|0100100011|000000100100|000000000 0x024124604800
0x07 0001001|0001110|0100101100|111010110110|000000001 0x0247259D6C01
0x08 0001001|0001111|0100101100|111100010001|000000001 0x0247A59E2201
0x09 0001001|0010010|0100101001|111100101100|000000001 0x0249253E5801
BX = 001 Event : 2
0x00 0000110|0011010|0100001111|111010011001|111111111 0x018D21FD33FF
0x01 0000110|0100011|0100011101|000010001010|111111110 0x0191A3A115FE
0x02 0000110|0100101|0100011101|000011101110|111111111 0x0192A3A1DDFF
0x03 0000110|0100110|0100011101|000010001010|111111111 0x019323A115FF
0x04 0000110|0101000|0100011101|000011101110|111111111 0x019423A1DDFF
0x05 0001001|0000000|0100000111|111101101110|000000010 0x024020FEDC02
BX = 010 Event : 3
0x00 0000101|0010010|0101000101|000001101111|111111111 0x014928A0DFFF
0x01 0000101|0010011|0101000101|000001100111|111111111 0x0149A8A0CFFF
0x02 0000110|0000010|0100001100|111110111010|000000010 0x0181219F7402
0x03 0000111|0000000|0100000100|000011011011|111111101 0x01C02081B7FD
0x04 0000111|0000011|0100000111|000010101101|111111110 0x01C1A0E15BFE
BX = 011 Event : 4
0x00 0001010|0000000|0100010111|000001111011|000000000 0x028022E0F600
BX = 100 Event : 5
0x00 0000101|0000001|0100100101|110111001101|111111110 0x0140A4BB9BFE
0x01 0000110|0000111|0100010001|111111011011|111111111 0x0183A23FB7FF
0x02 0000110|0001000|0100010001|111110100101|111111111 0x0184223F4BFF
0x03 0000110|0001010|0100101011|000001011010|111111110 0x01852560B5FE
0x04 0000110|0001011|0100101011|000000101100|111111110 0x0185A56059FE
0x05 0000110|0001100|0100101011|001000101010|000000010 0x018625645402
0x06 0000110|0001101|0100101011|000101001110|000000001 0x0186A5629C01
0x07 0000110|0001111|0100101011|000111111110|000000010 0x0187A563FC02
BX = 101 Event : 6
0x00 0001000|0000011|0100000100|000000010000|000000000 0x0201A0802000
