BX = 000 Event : 1
00 0000011|0100110|00010110100111|0111|0001 0x06985A771
01 0000100|1110001|00001011011111|0010|0000 0x09C42DF20
02 0000101|1110001|00110010110100|1100|1000 0x0BC4CB4C8
03 0000110|0100110|00010110101010|1011|1010 0x0C985AABA
04 0000110|0010000|00101110101100|1100|1010 0x0C40BACCA
05 0001001|1011011|00000011001000|1111|0000 0x136C0C8F0
BX = 001 Event : 2
00 0000001|1011011|00010110011001|0101|0010 0x036C59952
01 0000001|1011011|00010100010010|0100|1001 0x036C51249
02 0000000|1110001|00110110110100|0101|1000 0x01C4DB458
03 0000011|0100110|00010010001100|0100|0010 0x069848C42
04 0000010|0100110|00010010100001|0100|1001 0x04984A149
05 0000010|0100110|00011000100011|0111|1010 0x04986237A
06 0000010|0010000|00011001101001|1010|1001 0x0440669A9
07 0000101|1011011|00011011110111|1110|0010 0x0B6C6F7E2
08 0000111|0010000|00010010110110|0111|0010 0x0E404B672
09 0000111|0100110|00010011000011|1001|1001 0x0E984C399
0a 0001001|1110001|00010011110110|1011|1001 0x13C44F6B9
BX = 010 Event : 3
00 0000000|1011011|00001010011010|0000|1001 0x016C29A09
01 0000001|1110001|00100110010000|1111|0001 0x03C4990F1
02 0000001|1110001|00101101111100|0010|0011 0x03C4B7C23
03 0000000|1011011|00111010110000|1011|0011 0x016CEB0B3
04 0000010|0100110|00000011111001|1110|0011 0x04980F9E3
05 0000010|0100110|00010001010011|0011|1000 0x049845338
06 0000010|0100110|00010111111010|0111|0001 0x04985FA71
07 0000011|0010000|00110001111001|0110|1010 0x0640C796A
08 0000010|0010000|00100010101110|1111|1010 0x04408AEFA
09 0000010|0010000|00010111101110|1001|0010 0x04405EE92
0a 0000101|1011011|00011010100010|1101|1010 0x0B6C6A2DA
0b 0000101|1011011|00010101001100|1010|0001 0x0B6C54CA1
0c 0000100|1011011|00101100000001|0110|0001 0x096CB0161
0d 0000100|1011011|00100110110111|0011|0010 0x096C9B732
0e 0001001|1011011|00000110010011|0000|0100 0x136C19304
0f 0001000|1011011|00001000101001|0001|1010 0x116C2291A
BX = 011 Event : 4
00 0000001|1011011|00010100100110|0100|0010 0x036C52642
01 0000001|1110001|00110101101001|0101|1000 0x03C4D6958
02 0000000|1110001|00101110011101|0010|0001 0x01C4B9D21
03 0000000|1110001|00101110100101|0010|1001 0x01C4BA529
04 0000000|1011011|00111111010011|1101|0011 0x016CFD3D3
05 0000010|0100110|00010101011000|0101|0010 0x049855852
06 0000011|0010000|00011101000001|1100|1001 0x0640741C9
07 0000010|0100110|00111000101100|1011|1000 0x0498E2CB8
08 0000101|1110001|00001000011110|0000|0001 0x0BC421E01
09 0000101|1011011|00101011001000|0110|0010 0x0B6CAC862
BX = 100 Event : 5
00 0000001|1110001|00011110110000|1011|1000 0x03C47B0B8
01 0000000|1110001|00110010000101|0011|0000 0x01C4C8530
02 0000001|1011011|00111101001011|1011|0011 0x036CF4BB3
03 0000001|1011011|00111011000111|1010|0001 0x036CEC7A1
04 0000010|0010000|00100110100101|0000|0010 0x04409A502
05 0000010|0100110|00111101100010|1110|0001 0x0498F62E1
06 0000010|0100110|00111101101100|1110|1011 0x0498F6CEB
07 0000101|1011011|00011011100110|1101|1001 0x0B6C6E6D9
08 0000110|0010000|00000000110100|1101|0001 0x0C40034D1
09 0000110|0100110|00010100110001|1010|0010 0x0C98531A2
0a 0000110|0100110|00100000101101|0001|0000 0x0C9882D10
0b 0001000|1110001|00010010110010|1011|1001 0x11C44B2B9
BX = 101 Event : 6
00 0000001|1011011|00000101101011|1110|1010 0x036C16BEA
01 0000000|1011011|00011001011101|0110|0011 0x016C65D63
02 0000001|1110001|00110101100100|0101|1000 0x03C4D6458
03 0000000|1110001|00101100101000|0001|0010 0x01C4B2812
04 0000000|1110001|00111001011100|0111|1001 0x01C4E5C79
05 0000010|0100110|00010000011000|0011|1001 0x049841839
06 0000011|0010000|00011111111011|1101|1011 0x06407FBDB
07 0000010|0010000|00100001011100|1110|0000 0x044085CE0
08 0000010|0100110|00111101100111|1110|0010 0x0498F67E2
09 0000111|0010000|00101100010011|1010|0100 0x0E40B13A4
BX = 110 Event : 7
00 0000001|1011011|00010000001110|0010|1001 0x036C40E29
01 0000000|1110001|00100000010101|1101|0011 0x01C4815D3
02 0000000|1110001|00101100111001|0001|1011 0x01C4B391B
03 0000000|1110001|00101101001100|0001|1001 0x01C4B4C19
04 0000000|1110001|00110101000010|0101|1001 0x01C4D4259
05 0000000|1110001|00111011010110|0111|1010 0x01C4ED67A
06 0000001|1011011|00111010001000|1010|1001 0x036CE88A9
07 0000000|1011011|00111100000100|1011|0000 0x016CF04B0
08 0000011|0100110|00000110110000|1111|0000 0x06981B0F0
09 0000011|0100110|00000110110101|1111|1010 0x06981B5FA
0a 0000010|0100110|00010011010010|0100|0000 0x04984D240
0b 0000010|0100110|00010011100100|0101|0010 0x04984E452
0c 0000010|0010000|00011101010011|1100|1010 0x0440753CA
0d 0000011|0100110|00111001101001|1100|1011 0x0698E69CB
0e 0000011|0100110|00111110001011|1110|0011 0x0698F8BE3
0f 0000011|0100110|00111110010101|1110|1010 0x0698F95EA
10 0000101|1011011|00011100110100|1110|1010 0x0B6C734EA
11 0000101|1011011|00010111110000|1011|1010 0x0B6C5F0BA
12 0000100|1011011|00100110011101|0011|1011 0x096C99D3B
13 0000100|1011011|00011001000000|1100|1010 0x096C640CA
14 0001000|1011011|00001000001111|0001|1011 0x116C20F1B
BX = 111 Event : 8
00 0000001|1110001|00011110110000|1011|0011 0x03C47B0B3
01 0000000|1110001|00101110101001|0010|0011 0x01C4BA923
02 0000000|1110001|00110101000110|0101|1000 0x01C4D4658
03 0000011|0010000|00101000011101|0001|0011 0x0640A1D13
04 0000101|1110001|00000011001100|1110|0010 0x0BC40CCE2
05 0000101|1110001|00001010000001|0001|1001 0x0BC428119
06 0000111|0010000|00111001000110|0010|0100 0x0E40E4624
07 0000110|0010000|00101110101010|1100|1010 0x0C40BAACA
08 0001001|1110001|00010010111011|1011|1011 0x13C44BBBB
09 0001000|1011011|00110111010101|0101|0100 0x116CDD554
BX = 000 Event : 9
00 0000001|1110001|00011111000011|1100|1010 0x03C47C3CA
01 0000000|1110001|00100010010011|1101|0011 0x01C4893D3
02 0000010|0010000|00110000100010|0101|1010 0x0440C225A
03 0000010|0010000|00101011101011|0010|1000 0x0440AEB28
04 0000100|1110001|00001001101010|0000|0010 0x09C426A02
05 0000101|1011011|00010110001011|1010|0011 0x0B6C58BA3
06 0000111|0010000|00110000111011|1101|1011 0x0E40C3BDB
07 0000110|0010000|00111111001001|0101|0010 0x0C40FC952
08 0001001|1011011|00000001110100|1110|0011 0x136C074E3
09 0001000|1110001|00011000000001|1111|0011 0x11C4601F3
BX = 001 Event : 10
00 0000001|1110001|00100101011101|1111|0011 0x03C495DF3
01 0000000|1110001|00110110111111|0110|1010 0x01C4DBF6A
02 0000000|1011011|00110111000110|1001|1010 0x016CDC69A
03 0000011|0100110|00010000110010|0011|1010 0x06984323A
04 0000011|0100110|00010010100100|0100|0001 0x06984A441
05 0000101|1110001|00010011111100|0111|0011 0x0BC44FC73
06 0000101|1110001|00111110110001|0011|1011 0x0BC4FB13B
07 0000111|0010000|00000001000111|1101|0011 0x0E40047D3
08 0001000|1011011|00101101011010|1111|0010 0x116CB5AF2
BX = 010 Event : 11
00 0000000|1110001|00011110010010|1100|0001 0x01C4792C1
01 0000001|1011011|00110111111010|1001|1000 0x036CDFA98
02 0000011|0100110|00010000011000|0011|1010 0x06984183A
03 0000010|0100110|00110110011110|1010|1011 0x0498D9EAB
04 0000101|1110001|00010000000000|0100|0001 0x0BC440041
05 0000110|0010000|00001001110010|0001|0100 0x0C4027214
06 0000111|0100110|00011100000111|1111|0000 0x0E98707F0
07 0000110|0100110|00011011001101|1110|1011 0x0C986CDEB
08 0001001|1011011|00000100010000|1111|0000 0x136C110F0
09 0001001|1110001|00100010000110|0101|1000 0x13C488658
0a 0001000|1011011|00100111101010|1011|0011 0x116C9EAB3
BX = 011 Event : 12
00 0000001|1011011|00001100111011|0001|1001 0x036C33B19
01 0000000|1011011|00010110100110|0101|1000 0x016C5A658
02 0000001|1110001|00110101111001|0101|1010 0x03C4D795A
03 0000011|0100110|00001111011101|0011|0000 0x06983DD30
04 0000101|1011011|00011100001110|1110|1010 0x0B6C70EEA
05 0000101|1110001|00110111110000|1111|1001 0x0BC4DF0F9
06 0001001|1110001|00011110100001|0010|0011 0x13C47A123
BX = 100 Event : 13
