BX = 000 Event : 1
0x00 0000001|1110001|10011001111011|1100|0000 0x03C667BC0
0x01 0000001|1110001|10011111011010|1110|1001 0x03C67DAE9
0x02 0000001|1110001|10100101101100|0000|0010 0x03C696C02
0x03 0000001|1011011|10110111010100|1011|1000 0x036EDD4B8
0x04 0000011|0100110|10000111101100|1101|1000 0x069A1ECD8
0x05 0000011|0100110|10001000110011|1110|0000 0x069A233E0
0x06 0000111|0100110|10111010100101|0010|0011 0x0E9AEA523
0x07 0001001|1011011|10001011001011|0101|0000 0x136E2CB50
0x08 001110010011|1101111|10000001100111|000 0x393DF0338
0x09 001110000101|1101111|10010010001000|000 0x385DF2440
0x0a 001110000101|1101111|10010010100111|100 0x385DF253C
0x0b 001101001101|1011101|10100010111000|100 0x34DBB45C4
0x0c 010000000111|0010010|10000000011011|010 0x4072500DA
0x0d 001111100010|0010010|10000110101001|010 0x3E2250D4A
0x0e 010001011011|0100100|10110011101001|010 0x45B49674A
0x0f 010001010101|0100100|10000101001001|001 0x455490A49
0x10 010001001011|0100100|10010001010010|001 0x44B492291
0x11 010000111110|0100100|10001011010001|100 0x43E49168C
0x12 010000111101|0100100|10001100001110|010 0x43D491872
0x13 010000111010|0100100|10011111111010|010 0x43A493FD2
0x14 010000011110|0100100|10001111111101|101 0x41E491FED
0x15 010000010010|0100100|10011011010011|101 0x41249369D
0x16 010000001011|0100100|10000001001000|010 0x40B490242
0x17 010000000100|0100100|10101100001010|000 0x404495850
0x18 001111111010|0100100|10101100001110|001 0x3FA495871
0x19 001111010110|0100100|10000111010001|101 0x3D6490E8D
0x1a 010010101101|1101111|10101111100011|001 0x4ADDF5F19
0x1b 010010000101|1101111|10010101001110|101 0x485DF2A75
0x1c 010001011011|1101111|10100000111000|010 0x45BDF41C2
0x1d 010001000100|1101111|10010010010011|000 0x444DF2498
0x1e 010001000101|1101111|10110010010110|001 0x445DF64B1
0x1f 010000111111|1101111|10010010001100|001 0x43FDF2461
0x20 010101010011|0010010|10100100001011|011 0x55325485B
0x21 010101100011|0100100|10101110001000|001 0x563495C41
0x22 010101011110|0100100|10100100101101|010 0x55E49496A
0x23 010110110010|1011101|10011110110010|001 0x5B2BB3D91
0x24 010110001011|1011101|10111000001101|100 0x58BBB706C
0x25 010101100010|1011101|10111000010001|010 0x562BB708A
0x26 011001000001|0100100|10000011111001|110 0x6414907CE
0x27 011010010101|0010010|10111111010110|100 0x695257EB4
0x28 011000000000|0010010|10010000011001|100 0x6002520CC
0x29 011010000000|1101111|10011000111101|001 0x680DF31E9
0x2a 011010110100|1011101|10110110001011|110 0x6B4BB6C5E
0x2b 011010110001|1011101|10110010000111|110 0x6B1BB643E
0x2c 011101101111|0010010|10010101001001|001 0x76F252A49
0x2d 011110011110|0100100|10101101000011|110 0x79E495A1E
0x2e 011110000001|1011101|10001101111111|000 0x781BB1BF8
0x2f 011101111100|1011101|10001110000000|000 0x77CBB1C00
0x30 0000001|0001111|10010000011110|0101|0001 0x023E41E51
0x31 0000000|0100101|10110011100001|0111|0010 0x0096CE172
0x32 0000011|1011010|10011110111100|1100|0010 0x076A7BCC2
0x33 0000101|0100101|10100100110111|0100|1001 0x0A9693749
0x34 0000100|0100101|10011101101111|0000|0001 0x089676F01
0x35 0000111|1110000|10010001110100|0100|1011 0x0FC24744B
0x36 0001001|0001111|10000010010001|0000|1010 0x123E0910A
0x37 0001000|0001111|10110001011110|0010|1011 0x103EC5E2B
0x38 001110110111|0100011|10011011101001|100 0x3B747374C
0x39 001110010100|0010001|10100011000010|000 0x394234610
0x3a 001110010001|0010001|10010101100101|100 0x391232B2C
0x3b 001110001100|0010001|10010101010010|000 0x38C232A90
0x3c 001101101110|0010001|10011101011010|000 0x36E233AD0
0x3d 010000001101|1101110|10011001100001|100 0x40DDD330C
0x3e 010000010000|1101110|10110101111001|100 0x410DD6BCC
0x3f 001111111100|1101110|10001011011111|010 0x3FCDD16FA
0x40 001111011011|1101110|10011010100101|101 0x3DBDD352D
0x41 010010111111|0100011|10110111101011|000 0x4BF476F58
0x42 010010110001|0100011|10100110101110|100 0x4B1474D74
0x43 010010000000|0100011|10111011011111|101 0x4804776FD
0x44 010001110100|0100011|10100010101111|010 0x47447457A
0x45 010001110110|0100011|10101101110010|010 0x476475B92
0x46 010001110000|0100011|10010110000000|000 0x470472C00
0x47 010001101011|0100011|10101010010001|101 0x46B47548D
0x48 010001010010|0100011|10101100000000|010 0x452475802
0x49 010001001101|0100011|10010111101100|100 0x44D472F64
0x4a 010100010000|1011100|10010001010101|001 0x510B922A9
0x4b 010100000000|1011100|10010000011011|110 0x500B920DE
0x4c 010011110001|1011100|10010000100110|001 0x4F1B92131
0x4d 010011101000|1011100|10010001100011|010 0x4E8B9231A
0x4e 010011110010|1101110|10110101111100|000 0x4F2DD6BE0
0x4f 010101111111|0100011|10001111000011|110 0x57F471E1E
0x50 010111000100|0010001|10100100111001|010 0x5C42349CA
0x51 010110001110|0010001|10010010101001|000 0x58E232548
0x52 011110000110|1101110|10100110001011|110 0x786DD4C5E
0x53 011101101011|1101110|10111111001011|110 0x76BDD7E5E
0x54 011100111010|1101110|10101111101100|010 0x73ADD5F62
0x55 011110001111|0010001|10000011101010|010 0x78F230752
0x56 011110111110|0100011|10111000001100|011 0x7BE477063
0x57 100001111111|1101110|10000100011000|011 0x87FDD08C3
0x58 100010001011|1011100|10001111000000|111 0x88BB91E07
BX = 001 Event : 2
0x00 0000000|1011011|10010101110001|0111|0000 0x016E57170
0x01 0000000|1011011|10010000111011|0101|1000 0x016E43B58
0x02 0000000|1110001|10010101111000|1010|1010 0x01C6578AA
0x03 0000010|0100110|10010011011111|0011|1001 0x049A4DF39
0x04 0000010|0100110|10010100111010|0011|0001 0x049A53A31
0x05 0000010|0100110|10011001010011|0110|1001 0x049A65369
