BX = 000 Event : 1
0x00 0000000|1011011|00000011011001|1101|1010 0x016C0D9DA
0x01 0000000|1011011|00000001100001|1101|1011 0x016C061DB
0x02 0000011|0001111|00100110000100|0000|1001 0x063C98409
0x03 0000010|0100110|00111010101100|1101|1001 0x0498EACD9
0x04 0000101|1011011|00011110110000|1111|0000 0x0B6C7B0F0
0x05 0000101|1110001|00110110010001|1110|0001 0x0BC4D91E1
0x06 0000110|0001111|00001110001001|0100|0010 0x0C3C38942
0x07 0000110|0001111|00001101100000|0100|1011 0x0C3C3604B
0x08 0000111|0100110|00101001100010|0111|1011 0x0E98A627B
0x09 0000110|0001111|00111100001011|0100|1011 0x0C3CF0B4B
0x0a 010011101010|0010001|00010011011101|000 0x4EA2226E8
0x0b 010010001001|0010001|00110101001011|100 0x489226A5C
0x0c 010001111100|0010001|00010101011000|100 0x47C222AC4
0x0d 010101101001|1011101|00101111010010|010 0x569BA5E92
0x0e 010101100100|1011101|00100001110000|101 0x564BA4385
0x0f 010100111011|1011101|00011000101000|011 0x53BBA3143
0x10 010100000001|1011101|00001000111100|010 0x501BA11E2
0x11 010100110111|1101111|00110111010101|101 0x537DE6EAD
0x12 010100110010|1101111|00111000011011|010 0x532DE70DA
0x13 010100001000|1101111|00111010011000|110 0x508DE74C6
0x14 010011111100|1101111|00110101110001|110 0x4FCDE6B8E
0x15 011000011001|0100100|00011101011111|110 0x619483AFE
0x16 010111001000|0100100|00011011011110|010 0x5C84836F2
0x17 010110101010|0010001|00111110111111|001 0x5AA227DF9
0x18 010110100101|0010001|00111110111001|000 0x5A5227DC8
0x19 010110010111|0010001|00111000010111|011 0x5972270BB
0x1a 010110001001|0010001|00110111001000|001 0x589226E41
0x1b 011001111001|1101111|00101011001100|100 0x679DE5664
0x1c 011000110011|1101111|00000111100110|110 0x633DE0F36
0x1d 011011000101|0010001|00001000010000|110 0x6C5221086
0x1e 011100010111|1011101|00110101001100|010 0x717BA6A62
0x1f 011111011001|0100100|00011110111111|111 0x7D9483DFF
0x20 0000000|0001111|00011100100110|0111|0000 0x003C72670
0x21 0000000|0001111|00011000110001|0110|0011 0x003C63163
0x22 0000010|1110001|00010011111010|0101|1001 0x05C44FA59
0x23 0000010|1011010|00100000010111|1110|1000 0x0568817E8
0x24 0000101|0001111|00100010100011|0001|1010 0x0A3C8A31A
