BX = 000 Event : 1
0x00 0000000|1011011|10001101010010|0011|0010 0x016E35232
0x01 0000000|1110001|10100100011001|0000|1000 0x01C691908
0x02 0000010|0010000|10100000110001|0100|1001 0x044283149
0x03 0000010|0010000|10001111000010|1100|1010 0x04423C2CA
0x04 0000011|0100110|10101010111100|1011|1011 0x069AABCBB
0x05 0000100|1110001|10010101010001|1100|0010 0x09C6551C2
0x06 0000100|1110001|10100101001010|0100|1011 0x09C694A4B
0x07 0000100|1110001|10101010100100|0111|0011 0x09C6AA473
0x08 0001000|1011011|10101010111001|1111|1001 0x116EAB9F9
0x09 010011111010|0010010|10010100001110|000 0x4FA252870
0x0a 010010010000|0010010|10010000001000|100 0x490252044
0x0b 010100000001|1011101|10100101101011|101 0x501BB4B5D
0x0c 010011100111|1011101|10010100011000|000 0x4E7BB28C0
0x0d 010101110111|1101111|10111110000010|110 0x577DF7C16
0x0e 010101101101|1101111|10111101110010|001 0x56DDF7B91
0x0f 010100101101|1101111|10110101010010|000 0x52DDF6A90
0x10 010100000111|1101111|10100101001100|110 0x507DF4A66
0x11 010111010010|0100100|10000000100111|100 0x5D249013C
0x12 010111000011|0100100|10001101111110|001 0x5C3491BF1
0x13 011000001001|0010010|10111110100100|110 0x609257D26
0x14 011000000100|0010010|10111110101000|110 0x604257D46
0x15 010111101100|0010010|10110100010010|010 0x5EC256892
0x16 010111001101|0010010|10101101100010|010 0x5CD255B12
0x17 010110111100|0010010|10001101110111|100 0x5BC251BBC
0x18 011001101011|1101111|10000110001011|101 0x66BDF0C5D
0x19 011011000100|0100100|10011001001010|100 0x6C4493254
0x1a 011010100101|0100100|10000100101100|011 0x6A5490963
0x1b 011110001111|1011101|10011001011101|010 0x78FBB32EA
0x1c 011110000111|1101111|10011001011010|001 0x787DF32D1
0x1d 011111101000|0010010|10100101110111|101 0x7E8254BBD
0x1e 100001001001|0100100|10110110110100|010 0x849496DA2
0x1f 0000000|0100101|10101100101111|0011|0000 0x0096B2F30
0x20 0000011|1110000|10000010010011|0011|1011 0x07C20933B
0x21 0000011|1011010|10010100111010|1111|0010 0x076A53AF2
0x22 0000011|1011010|10010100000000|1111|0010 0x076A500F2
0x23 0000010|1011010|10100101011001|0111|1010 0x056A9597A
0x24 0000011|1110000|10101110000000|1101|1000 0x07C2B80D8
0x25 0000011|1110000|10110010110011|0000|0011 0x07C2CB303
